#----------------------------------------------------------------------------------------------------------------------------
#                                                    Scaled Flux Density (erg/s/cm^2/A)
#                      ======================================================================================================
# Wavelength (A)        30 Myr       300 Myr      500 Myr      700 Myr      1 Gyr       1.25 Gyr     2.25 Gyr      13 Gyr
#----------------------------------------------------------------------------------------------------------------------------
  3601.8000488281     2.31903E+00  1.35515E+00  1.07877E+00  9.11343E-01  7.62300E-01  6.40418E-01  4.82189E-01  3.09695E-01
  3602.6298828125     2.29102E+00  1.32041E+00  1.03510E+00  8.64343E-01  7.11447E-01  5.90017E-01  4.36693E-01  2.64219E-01
  3603.4499511719     2.27843E+00  1.29681E+00  1.01334E+00  8.42357E-01  6.91568E-01  5.68966E-01  4.17304E-01  2.38502E-01
  3604.2800292969     2.27750E+00  1.28976E+00  1.01028E+00  8.39636E-01  6.90442E-01  5.65671E-01  4.09644E-01  2.23497E-01
  3605.1101074219     2.27913E+00  1.29354E+00  1.01573E+00  8.45267E-01  6.95061E-01  5.67328E-01  4.07857E-01  2.13716E-01
  3605.9499511719     2.27999E+00  1.30703E+00  1.03164E+00  8.63298E-01  7.13929E-01  5.83521E-01  4.20466E-01  2.18060E-01
  3606.7800292969     2.27561E+00  1.31433E+00  1.04246E+00  8.77988E-01  7.32209E-01  5.99846E-01  4.29186E-01  2.23901E-01
  3607.6101074219     2.26542E+00  1.30372E+00  1.03051E+00  8.66567E-01  7.21912E-01  5.88657E-01  4.12137E-01  2.10573E-01
  3608.4399414062     2.25441E+00  1.28280E+00  1.00244E+00  8.32670E-01  6.83754E-01  5.52424E-01  3.79419E-01  1.82652E-01
  3609.2700195312     2.24441E+00  1.27099E+00  9.82364E-01  8.04028E-01  6.49082E-01  5.22827E-01  3.61500E-01  1.66168E-01
  3610.1000976562     2.23433E+00  1.27919E+00  9.85831E-01  8.03545E-01  6.47224E-01  5.26224E-01  3.76198E-01  1.79973E-01
  3610.9299316406     2.22476E+00  1.29747E+00  1.00429E+00  8.25874E-01  6.75100E-01  5.56528E-01  4.11099E-01  2.15803E-01
  3611.7600097656     2.21428E+00  1.30514E+00  1.01516E+00  8.43138E-01  6.99999E-01  5.82174E-01  4.35569E-01  2.46758E-01
  3612.5900878906     2.20111E+00  1.29574E+00  1.00540E+00  8.35053E-01  6.93876E-01  5.76065E-01  4.28991E-01  2.52633E-01
  3613.4299316406     2.20397E+00  1.29211E+00  9.98303E-01  8.26140E-01  6.80515E-01  5.60794E-01  4.16561E-01  2.47684E-01
  3614.2600097656     2.24258E+00  1.32048E+00  1.03239E+00  8.61042E-01  7.10937E-01  5.87805E-01  4.42456E-01  2.66079E-01
  3615.0900878906     2.28491E+00  1.35303E+00  1.07814E+00  9.12338E-01  7.62309E-01  6.36403E-01  4.81498E-01  2.94056E-01
  3615.9199218750     2.29959E+00  1.36023E+00  1.09416E+00  9.33833E-01  7.84772E-01  6.57079E-01  4.91775E-01  2.99569E-01
  3616.7600097656     2.28696E+00  1.33522E+00  1.06761E+00  9.05828E-01  7.55269E-01  6.28062E-01  4.57241E-01  2.68331E-01
  3617.5900878906     2.26146E+00  1.29208E+00  1.01265E+00  8.42175E-01  6.86794E-01  5.61170E-01  3.93020E-01  2.11939E-01
  3618.4199218750     2.24178E+00  1.25856E+00  9.68285E-01  7.89295E-01  6.28366E-01  5.02709E-01  3.42301E-01  1.63856E-01
  3619.2500000000     2.23653E+00  1.25317E+00  9.63373E-01  7.81320E-01  6.18108E-01  4.91228E-01  3.36784E-01  1.52015E-01
  3620.0900878906     2.24240E+00  1.27202E+00  9.92022E-01  8.11768E-01  6.50743E-01  5.23409E-01  3.70900E-01  1.77586E-01
  3620.9199218750     2.25305E+00  1.30017E+00  1.02908E+00  8.52473E-01  6.96537E-01  5.69389E-01  4.17029E-01  2.20160E-01
  3621.7600097656     2.26602E+00  1.32921E+00  1.06050E+00  8.88068E-01  7.37735E-01  6.09631E-01  4.55994E-01  2.60123E-01
  3622.5900878906     2.27693E+00  1.35185E+00  1.08190E+00  9.13326E-01  7.65710E-01  6.35799E-01  4.78234E-01  2.85866E-01
  3623.4199218750     2.27630E+00  1.35384E+00  1.08478E+00  9.17596E-01  7.67847E-01  6.37216E-01  4.77052E-01  2.90146E-01
  3624.2600097656     2.27009E+00  1.34568E+00  1.08258E+00  9.15610E-01  7.64200E-01  6.33652E-01  4.76841E-01  2.90122E-01
  3625.0900878906     2.28048E+00  1.36344E+00  1.10913E+00  9.47521E-01  7.99815E-01  6.69382E-01  5.15631E-01  3.19092E-01
  3625.9299316406     2.30603E+00  1.39992E+00  1.15413E+00  9.99660E-01  8.59390E-01  7.26929E-01  5.66139E-01  3.61843E-01
  3626.7600097656     2.31473E+00  1.41928E+00  1.17842E+00  1.02595E+00  8.91327E-01  7.54937E-01  5.85657E-01  3.81136E-01
  3627.6000976562     2.30819E+00  1.41679E+00  1.17709E+00  1.02420E+00  8.92251E-01  7.54457E-01  5.82009E-01  3.77406E-01
  3628.4299316406     2.29179E+00  1.39913E+00  1.15682E+00  1.00311E+00  8.73575E-01  7.38891E-01  5.65491E-01  3.60449E-01
  3629.2700195312     2.26274E+00  1.36011E+00  1.10713E+00  9.49513E-01  8.21528E-01  6.92144E-01  5.19063E-01  3.22192E-01
  3630.1000976562     2.22314E+00  1.30044E+00  1.03028E+00  8.64567E-01  7.32250E-01  6.06873E-01  4.40415E-01  2.59602E-01
  3630.9399414062     2.18859E+00  1.25035E+00  9.65801E-01  7.90657E-01  6.47779E-01  5.24101E-01  3.70273E-01  1.99434E-01
  3631.7800292969     2.17537E+00  1.24242E+00  9.53642E-01  7.71961E-01  6.18768E-01  4.95672E-01  3.51992E-01  1.76890E-01
  3632.6101074219     2.17750E+00  1.27182E+00  9.86910E-01  8.03623E-01  6.46091E-01  5.22622E-01  3.79472E-01  1.94582E-01
  3633.4499511719     2.17603E+00  1.30379E+00  1.02463E+00  8.43432E-01  6.86222E-01  5.59935E-01  4.10264E-01  2.21803E-01
  3634.2900390625     2.17461E+00  1.31764E+00  1.04420E+00  8.65742E-01  7.08671E-01  5.77712E-01  4.22754E-01  2.35737E-01
  3635.1201171875     2.19176E+00  1.32611E+00  1.05874E+00  8.82376E-01  7.24495E-01  5.90282E-01  4.33265E-01  2.46691E-01
  3635.9599609375     2.22200E+00  1.34006E+00  1.07809E+00  9.05317E-01  7.46913E-01  6.11586E-01  4.51714E-01  2.65989E-01
  3636.8000488281     2.24734E+00  1.35338E+00  1.09505E+00  9.29034E-01  7.67618E-01  6.31914E-01  4.70768E-01  2.85248E-01
  3637.6298828125     2.26265E+00  1.36556E+00  1.11066E+00  9.49119E-01  7.91981E-01  6.56774E-01  4.96629E-01  3.03310E-01
  3638.4699707031     2.27415E+00  1.37795E+00  1.12584E+00  9.66479E-01  8.23263E-01  6.91581E-01  5.30005E-01  3.26232E-01
  3639.3100585938     2.28033E+00  1.38437E+00  1.13172E+00  9.76640E-01  8.44150E-01  7.17046E-01  5.52616E-01  3.45084E-01
  3640.1499023438     2.27065E+00  1.37876E+00  1.12373E+00  9.71311E-01  8.40097E-01  7.16985E-01  5.53871E-01  3.50760E-01
  3640.9899902344     2.25073E+00  1.36274E+00  1.10699E+00  9.52173E-01  8.17174E-01  6.96918E-01  5.38318E-01  3.42641E-01
  3641.8300781250     2.23367E+00  1.34481E+00  1.08776E+00  9.27694E-01  7.87991E-01  6.69269E-01  5.13570E-01  3.24815E-01
  3642.6599121094     2.22512E+00  1.33203E+00  1.07013E+00  9.05356E-01  7.61181E-01  6.42932E-01  4.87055E-01  3.04240E-01
  3643.5000000000     2.21952E+00  1.32361E+00  1.05517E+00  8.86518E-01  7.39059E-01  6.19275E-01  4.62584E-01  2.83967E-01
  3644.3400878906     2.21212E+00  1.31573E+00  1.04394E+00  8.71683E-01  7.22856E-01  5.99377E-01  4.43852E-01  2.64667E-01
  3645.1799316406     2.20899E+00  1.30871E+00  1.03955E+00  8.66244E-01  7.17703E-01  5.90695E-01  4.36310E-01  2.50053E-01
  3646.0200195312     2.21574E+00  1.30420E+00  1.04139E+00  8.72015E-01  7.24816E-01  5.95919E-01  4.37170E-01  2.40791E-01
  3646.8601074219     2.22013E+00  1.29762E+00  1.03858E+00  8.73948E-01  7.26907E-01  5.96209E-01  4.29175E-01  2.24422E-01
  3647.6999511719     2.21259E+00  1.28882E+00  1.02759E+00  8.62437E-01  7.13016E-01  5.80603E-01  4.11571E-01  2.00790E-01
  3648.5400390625     2.20774E+00  1.28990E+00  1.02519E+00  8.56074E-01  7.06419E-01  5.73745E-01  4.09296E-01  1.97133E-01
  3649.3798828125     2.21119E+00  1.30017E+00  1.03292E+00  8.61717E-01  7.13814E-01  5.84359E-01  4.26546E-01  2.22116E-01
  3650.2199707031     2.21789E+00  1.31157E+00  1.04528E+00  8.75738E-01  7.29273E-01  6.03692E-01  4.50043E-01  2.54623E-01
  3651.0600585938     2.22415E+00  1.32944E+00  1.06805E+00  9.03032E-01  7.56790E-01  6.33808E-01  4.80545E-01  2.87309E-01
  3651.8999023438     2.23190E+00  1.35435E+00  1.10113E+00  9.42149E-01  7.97661E-01  6.74221E-01  5.16532E-01  3.19852E-01
  3652.7399902344     2.24471E+00  1.37413E+00  1.12975E+00  9.76683E-01  8.36627E-01  7.08404E-01  5.42789E-01  3.43966E-01
  3653.5800781250     2.25484E+00  1.38200E+00  1.14192E+00  9.90920E-01  8.53860E-01  7.20436E-01  5.49782E-01  3.51307E-01
  3654.4299316406     2.25489E+00  1.38205E+00  1.14245E+00  9.89288E-01  8.52720E-01  7.17187E-01  5.47249E-01  3.50685E-01
  3655.2700195312     2.25108E+00  1.38361E+00  1.14348E+00  9.88330E-01  8.51790E-01  7.16762E-01  5.50329E-01  3.55299E-01
  3656.1101074219     2.25474E+00  1.39080E+00  1.15108E+00  9.97426E-01  8.61928E-01  7.28067E-01  5.62971E-01  3.67611E-01
  3656.9499511719     2.26593E+00  1.39982E+00  1.16207E+00  1.01229E+00  8.78967E-01  7.46146E-01  5.79447E-01  3.82211E-01
  3657.7900390625     2.27291E+00  1.40452E+00  1.16976E+00  1.02325E+00  8.92712E-01  7.61676E-01  5.94100E-01  3.96101E-01
  3658.6398925781     2.26808E+00  1.40265E+00  1.17019E+00  1.02487E+00  8.96606E-01  7.68610E-01  6.03135E-01  4.07826E-01
  3659.4799804688     2.25826E+00  1.39710E+00  1.16431E+00  1.01898E+00  8.91932E-01  7.65188E-01  6.02425E-01  4.10203E-01
  3660.3200683594     2.25064E+00  1.39065E+00  1.15737E+00  1.01253E+00  8.87131E-01  7.57793E-01  5.95663E-01  4.02537E-01
  3661.1599121094     2.24304E+00  1.38349E+00  1.14956E+00  1.00534E+00  8.82595E-01  7.50913E-01  5.88224E-01  3.96608E-01
  3662.0100097656     2.23461E+00  1.37268E+00  1.13469E+00  9.89271E-01  8.64601E-01  7.32771E-01  5.69995E-01  3.84688E-01
  3662.8500976562     2.22915E+00  1.36155E+00  1.11831E+00  9.67573E-01  8.35479E-01  7.04516E-01  5.41255E-01  3.58964E-01
  3663.6899414062     2.22916E+00  1.35687E+00  1.11352E+00  9.57292E-01  8.19813E-01  6.89178E-01  5.29941E-01  3.43725E-01
  3664.5400390625     2.23793E+00  1.36219E+00  1.12450E+00  9.68168E-01  8.31607E-01  7.00420E-01  5.42611E-01  3.51871E-01
  3665.3798828125     2.24559E+00  1.37072E+00  1.13769E+00  9.85631E-01  8.50806E-01  7.17936E-01  5.54963E-01  3.63536E-01
  3666.2199707031     2.24182E+00  1.37543E+00  1.14065E+00  9.91848E-01  8.53655E-01  7.19668E-01  5.53342E-01  3.62501E-01
  3667.0700683594     2.23663E+00  1.37440E+00  1.13500E+00  9.86257E-01  8.44505E-01  7.10923E-01  5.44472E-01  3.56121E-01
  3667.9099121094     2.23187E+00  1.36541E+00  1.12057E+00  9.68630E-01  8.25668E-01  6.92211E-01  5.26455E-01  3.44080E-01
  3668.7600097656     2.22086E+00  1.35083E+00  1.10035E+00  9.43270E-01  7.98262E-01  6.63994E-01  5.00774E-01  3.22365E-01
  3669.6000976562     2.21007E+00  1.34276E+00  1.09032E+00  9.30109E-01  7.82890E-01  6.47972E-01  4.89809E-01  3.07088E-01
  3670.4499511719     2.21468E+00  1.35168E+00  1.10420E+00  9.46954E-01  8.02218E-01  6.67936E-01  5.13126E-01  3.20419E-01
  3671.2900390625     2.23520E+00  1.37235E+00  1.13364E+00  9.84372E-01  8.46628E-01  7.14045E-01  5.56200E-01  3.56685E-01
  3672.1398925781     2.25563E+00  1.38861E+00  1.15541E+00  1.01236E+00  8.79594E-01  7.48005E-01  5.82727E-01  3.84284E-01
  3672.9799804688     2.26460E+00  1.39156E+00  1.15682E+00  1.01260E+00  8.78811E-01  7.46683E-01  5.77009E-01  3.83894E-01
  3673.8300781250     2.26272E+00  1.38989E+00  1.15005E+00  9.99872E-01  8.61636E-01  7.30399E-01  5.62788E-01  3.72149E-01
  3674.6799316406     2.25656E+00  1.39362E+00  1.15069E+00  9.98630E-01  8.58843E-01  7.31571E-01  5.66491E-01  3.74050E-01
  3675.5200195312     2.24533E+00  1.38871E+00  1.14299E+00  9.94392E-01  8.58494E-01  7.33965E-01  5.68330E-01  3.77870E-01
  3676.3701171875     2.22074E+00  1.35387E+00  1.10305E+00  9.53775E-01  8.21036E-01  6.97146E-01  5.34414E-01  3.51287E-01
  3677.2199707031     2.20017E+00  1.31714E+00  1.06255E+00  9.08536E-01  7.73946E-01  6.50573E-01  4.95198E-01  3.14710E-01
  3678.0600585938     2.18948E+00  1.30622E+00  1.04975E+00  8.93350E-01  7.55009E-01  6.32133E-01  4.78923E-01  2.92733E-01
  3678.9099121094     2.19297E+00  1.31073E+00  1.05362E+00  8.94909E-01  7.53200E-01  6.27985E-01  4.70050E-01  2.74919E-01
  3679.7600097656     2.21174E+00  1.31991E+00  1.06376E+00  9.01764E-01  7.56606E-01  6.28060E-01  4.65299E-01  2.61652E-01
  3680.6000976562     2.23263E+00  1.33265E+00  1.07868E+00  9.17193E-01  7.71048E-01  6.42153E-01  4.78600E-01  2.69312E-01
  3681.4499511719     2.23585E+00  1.34355E+00  1.09114E+00  9.34028E-01  7.90337E-01  6.64499E-01  5.03685E-01  2.92560E-01
  3682.3000488281     2.22642E+00  1.34851E+00  1.09775E+00  9.44607E-01  8.05513E-01  6.83691E-01  5.26157E-01  3.14754E-01
  3683.1499023438     2.22358E+00  1.34562E+00  1.09830E+00  9.47113E-01  8.13294E-01  6.94032E-01  5.37647E-01  3.28549E-01
  3684.0000000000     2.22005E+00  1.33035E+00  1.08616E+00  9.35947E-01  8.06085E-01  6.86721E-01  5.30889E-01  3.29355E-01
  3684.8400878906     2.19639E+00  1.30400E+00  1.05820E+00  9.07617E-01  7.79091E-01  6.57388E-01  5.04243E-01  3.12432E-01
  3685.6899414062     2.16305E+00  1.28017E+00  1.02719E+00  8.72817E-01  7.43587E-01  6.18881E-01  4.69047E-01  2.82126E-01
  3686.5400390625     2.15698E+00  1.27411E+00  1.01309E+00  8.51093E-01  7.18929E-01  5.90994E-01  4.40792E-01  2.51070E-01
  3687.3898925781     2.20128E+00  1.29288E+00  1.02838E+00  8.59297E-01  7.20386E-01  5.87714E-01  4.31679E-01  2.33537E-01
  3688.2399902344     2.27355E+00  1.33292E+00  1.07102E+00  9.01664E-01  7.54962E-01  6.17320E-01  4.52374E-01  2.44151E-01
  3689.0900878906     2.31848E+00  1.36959E+00  1.11412E+00  9.53510E-01  8.05072E-01  6.65770E-01  4.96152E-01  2.82789E-01
  3689.9399414062     2.29896E+00  1.37958E+00  1.13335E+00  9.86009E-01  8.46238E-01  7.11053E-01  5.45903E-01  3.35514E-01
  3690.7900390625     2.24147E+00  1.37801E+00  1.14097E+00  1.00183E+00  8.75805E-01  7.48994E-01  5.93075E-01  3.90913E-01
  3691.6398925781     2.23503E+00  1.39024E+00  1.15491E+00  1.01305E+00  8.93415E-01  7.69536E-01  6.12949E-01  4.15006E-01
  3692.4899902344     2.28831E+00  1.40598E+00  1.16577E+00  1.01368E+00  8.90916E-01  7.60965E-01  5.92721E-01  3.91648E-01
  3693.3400878906     2.35300E+00  1.41127E+00  1.16485E+00  1.00209E+00  8.71988E-01  7.34697E-01  5.58603E-01  3.51003E-01
  3694.1899414062     2.37930E+00  1.40415E+00  1.15680E+00  9.92537E-01  8.59350E-01  7.19935E-01  5.43700E-01  3.32598E-01
  3695.0400390625     2.33981E+00  1.37732E+00  1.13702E+00  9.81648E-01  8.53193E-01  7.16822E-01  5.43992E-01  3.35831E-01
  3695.8898925781     2.24863E+00  1.33344E+00  1.10209E+00  9.56668E-01  8.35975E-01  7.06034E-01  5.42155E-01  3.42761E-01
  3696.7399902344     2.17715E+00  1.30905E+00  1.08131E+00  9.39098E-01  8.20474E-01  6.96183E-01  5.43935E-01  3.53197E-01
  3697.5900878906     2.20268E+00  1.33933E+00  1.11077E+00  9.65621E-01  8.40359E-01  7.15756E-01  5.65479E-01  3.74548E-01
  3698.4399414062     2.32040E+00  1.41315E+00  1.18483E+00  1.03463E+00  9.00000E-01  7.68209E-01  6.04850E-01  4.03318E-01
  3699.3000488281     2.44824E+00  1.48185E+00  1.25614E+00  1.10082E+00  9.61088E-01  8.20749E-01  6.38192E-01  4.24167E-01
  3700.1499023438     2.50713E+00  1.50383E+00  1.28089E+00  1.12253E+00  9.83260E-01  8.39242E-01  6.44317E-01  4.24549E-01
  3701.0000000000     2.47107E+00  1.47205E+00  1.25218E+00  1.09666E+00  9.61729E-01  8.20647E-01  6.25251E-01  4.08661E-01
  3701.8500976562     2.35325E+00  1.40329E+00  1.18649E+00  1.04035E+00  9.12167E-01  7.79471E-01  5.93580E-01  3.89134E-01
  3702.6999511719     2.19164E+00  1.31999E+00  1.10042E+00  9.64295E-01  8.41785E-01  7.19465E-01  5.50000E-01  3.63226E-01
  3703.5600585938     2.05433E+00  1.25195E+00  1.01871E+00  8.84399E-01  7.61716E-01  6.46193E-01  4.93131E-01  3.17429E-01
  3704.4099121094     2.01950E+00  1.23158E+00  9.77293E-01  8.31963E-01  7.01392E-01  5.86684E-01  4.40907E-01  2.61882E-01
  3705.2600097656     2.11435E+00  1.26791E+00  9.90437E-01  8.24303E-01  6.80290E-01  5.61226E-01  4.14355E-01  2.24928E-01
  3706.1201171875     2.29136E+00  1.34532E+00  1.05230E+00  8.63204E-01  7.04380E-01  5.76059E-01  4.20836E-01  2.21275E-01
  3706.9699707031     2.46376E+00  1.42536E+00  1.12960E+00  9.25492E-01  7.54983E-01  6.13723E-01  4.41911E-01  2.32013E-01
  3707.8200683594     2.53086E+00  1.44801E+00  1.15945E+00  9.56655E-01  7.85002E-01  6.34003E-01  4.48111E-01  2.29345E-01
  3708.6799316406     2.47860E+00  1.41210E+00  1.13804E+00  9.49811E-01  7.86720E-01  6.36633E-01  4.49125E-01  2.26501E-01
  3709.5300292969     2.34414E+00  1.34484E+00  1.09080E+00  9.24108E-01  7.78092E-01  6.41882E-01  4.68067E-01  2.51127E-01
  3710.3898925781     2.17712E+00  1.27006E+00  1.03896E+00  8.94325E-01  7.70861E-01  6.53309E-01  5.01484E-01  3.02691E-01
  3711.2399902344     2.04764E+00  1.21867E+00  1.00560E+00  8.76175E-01  7.68224E-01  6.63370E-01  5.32901E-01  3.54882E-01
  3712.1000976562     2.03812E+00  1.23242E+00  1.02797E+00  9.01833E-01  7.94940E-01  6.91566E-01  5.68787E-01  3.95773E-01
  3712.9499511719     2.16499E+00  1.32168E+00  1.11453E+00  9.80675E-01  8.64943E-01  7.52527E-01  6.15213E-01  4.27559E-01
  3713.8000488281     2.35231E+00  1.44075E+00  1.21961E+00  1.07027E+00  9.43110E-01  8.15214E-01  6.49787E-01  4.43489E-01
  3714.6599121094     2.52148E+00  1.53958E+00  1.29549E+00  1.12585E+00  9.84423E-01  8.40380E-01  6.50966E-01  4.31963E-01
  3715.5200195312     2.65006E+00  1.60670E+00  1.34017E+00  1.15185E+00  9.92488E-01  8.35680E-01  6.32591E-01  3.99761E-01
  3716.3701171875     2.73644E+00  1.64673E+00  1.37125E+00  1.17421E+00  1.00062E+00  8.34271E-01  6.19947E-01  3.66834E-01
  3717.2299804688     2.75286E+00  1.64105E+00  1.37240E+00  1.17884E+00  1.00264E+00  8.30614E-01  6.04361E-01  3.34916E-01
  3718.0800781250     2.66897E+00  1.56484E+00  1.30902E+00  1.12636E+00  9.57601E-01  7.87644E-01  5.56424E-01  2.87035E-01
  3718.9399414062     2.48773E+00  1.42455E+00  1.18152E+00  1.01358E+00  8.56300E-01  6.97723E-01  4.75750E-01  2.22153E-01
  3719.8000488281     2.25043E+00  1.26083E+00  1.03088E+00  8.80564E-01  7.36004E-01  5.95763E-01  3.98307E-01  1.67978E-01
  3720.6499023438     2.01996E+00  1.12277E+00  9.04884E-01  7.69299E-01  6.38306E-01  5.18352E-01  3.53469E-01  1.48103E-01
  3721.5100097656     1.87719E+00  1.05663E+00  8.45669E-01  7.14343E-01  5.92058E-01  4.84617E-01  3.47727E-01  1.58538E-01
  3722.3701171875     1.90184E+00  1.09602E+00  8.86414E-01  7.47298E-01  6.21074E-01  5.11955E-01  3.84659E-01  1.88780E-01
  3723.2199707031     2.09295E+00  1.23298E+00  1.01638E+00  8.59626E-01  7.21921E-01  5.98930E-01  4.55214E-01  2.37007E-01
  3724.0800781250     2.36898E+00  1.41606E+00  1.18343E+00  1.00372E+00  8.52132E-01  7.06062E-01  5.31803E-01  2.92293E-01
  3724.9399414062     2.61168E+00  1.56657E+00  1.31355E+00  1.11596E+00  9.51594E-01  7.86197E-01  5.84530E-01  3.32397E-01
  3725.8000488281     2.77209E+00  1.65512E+00  1.37280E+00  1.15646E+00  9.79918E-01  8.06250E-01  5.87763E-01  3.38332E-01
  3726.6499023438     2.83848E+00  1.68104E+00  1.36125E+00  1.12114E+00  9.28695E-01  7.53660E-01  5.38794E-01  2.99640E-01
  3727.5100097656     2.87502E+00  1.69311E+00  1.35376E+00  1.09825E+00  8.90739E-01  7.12851E-01  5.06742E-01  2.65319E-01
  3728.3701171875     2.90797E+00  1.71486E+00  1.38881E+00  1.13697E+00  9.26711E-01  7.42854E-01  5.30771E-01  2.79003E-01
  3729.2299804688     2.89034E+00  1.70753E+00  1.40937E+00  1.17374E+00  9.72871E-01  7.84984E-01  5.60700E-01  3.07630E-01
  3730.0900878906     2.78205E+00  1.63602E+00  1.36136E+00  1.14586E+00  9.59160E-01  7.75307E-01  5.51742E-01  3.08432E-01
  3730.9499511719     2.59037E+00  1.50788E+00  1.25334E+00  1.06212E+00  8.93683E-01  7.24091E-01  5.16173E-01  2.84852E-01
  3731.8100585938     2.33847E+00  1.34542E+00  1.11220E+00  9.48236E-01  8.02499E-01  6.54981E-01  4.69448E-01  2.51370E-01
  3732.6699218750     2.06642E+00  1.17430E+00  9.61455E-01  8.20315E-01  6.95141E-01  5.71235E-01  4.09990E-01  2.09816E-01
  3733.5300292969     1.85340E+00  1.03949E+00  8.40528E-01  7.10995E-01  5.94959E-01  4.87739E-01  3.48295E-01  1.66285E-01
  3734.3898925781     1.78443E+00  9.92143E-01  7.93886E-01  6.63060E-01  5.42429E-01  4.39487E-01  3.11015E-01  1.35750E-01
  3735.2500000000     1.88191E+00  1.04545E+00  8.31397E-01  6.87391E-01  5.53759E-01  4.43720E-01  3.10602E-01  1.26059E-01
  3736.1101074219     2.09120E+00  1.16622E+00  9.24952E-01  7.57748E-01  6.06626E-01  4.82743E-01  3.34473E-01  1.32310E-01
  3736.9699707031     2.34251E+00  1.32154E+00  1.05087E+00  8.54842E-01  6.81571E-01  5.40082E-01  3.72582E-01  1.50140E-01
  3737.8300781250     2.60184E+00  1.50149E+00  1.20466E+00  9.80346E-01  7.83345E-01  6.20898E-01  4.29927E-01  1.84500E-01
  3738.6899414062     2.84449E+00  1.68323E+00  1.36211E+00  1.11305E+00  8.96864E-01  7.12364E-01  4.96764E-01  2.33503E-01
  3739.5500488281     3.02762E+00  1.82635E+00  1.48204E+00  1.21379E+00  9.86695E-01  7.85864E-01  5.52923E-01  2.81473E-01
  3740.4099121094     3.11972E+00  1.90954E+00  1.54600E+00  1.26590E+00  1.03506E+00  8.28949E-01  5.88340E-01  3.15595E-01
  3741.2700195312     3.13509E+00  1.93203E+00  1.55211E+00  1.26426E+00  1.03328E+00  8.29445E-01  5.87057E-01  3.21058E-01
  3742.1298828125     3.12149E+00  1.90695E+00  1.51327E+00  1.21800E+00  9.86380E-01  7.86182E-01  5.45479E-01  2.90464E-01
  3742.9899902344     3.09672E+00  1.85678E+00  1.45882E+00  1.16079E+00  9.25442E-01  7.28756E-01  4.92753E-01  2.41737E-01
  3743.8601074219     3.04145E+00  1.79585E+00  1.40828E+00  1.12275E+00  8.89125E-01  6.97561E-01  4.63799E-01  2.07394E-01
  3744.7199707031     2.92352E+00  1.70206E+00  1.33678E+00  1.07529E+00  8.52954E-01  6.69981E-01  4.40362E-01  1.85952E-01
  3745.5800781250     2.74985E+00  1.57778E+00  1.24361E+00  1.00846E+00  8.00219E-01  6.31023E-01  4.15406E-01  1.71206E-01
  3746.4399414062     2.55094E+00  1.45119E+00  1.15296E+00  9.45276E-01  7.56835E-01  6.04132E-01  4.05495E-01  1.70615E-01
  3747.3100585938     2.31401E+00  1.30738E+00  1.04361E+00  8.64211E-01  7.02000E-01  5.66528E-01  3.84517E-01  1.67556E-01
